account_age_days,followers_count,following_count,posts_count,followers_to_following_ratio,posts_per_day,bio_length,has_external_url,sentiment_score,content_diversity,suspicious_content_score,spam_pattern_matches,engagement_rate,posting_regularity,activity_score,time_zone_consistency,network_isolation_score,mutual_connection_ratio,clustering_coefficient,reciprocity,network_score,profile_pic_score,is_default_image,is_stock_photo,is_ai_generated,Sentiment,Country,Account.Type,Gender,Thread.Entry.Type,Twitter.Verified,word_sex,word_good,word_woman,word_new,word_like,name_2_w,links_twitter,links_youtube,links_facebook,links_instagram,links_other,deberta_phishing_score,deberta_spam_confidence,is_threat
1017,9121,2102,24605,4.3392007611798284,24.1937069813176,285,1,-0.8376365892166142,0.8522087853108866,0.9529532000878381,0,0.9355536385271294,0.12833306708244874,0.5860743693375408,0.8001165462428611,0.5976358120193033,0.7266499001887678,0.1647558003622549,0.5494601879071668,0.39090985351740803,0.5029588109446261,0,0,0,positive,China,individual,male,retweet,yes,0,2,3,4,1,2,2,2,0,0,2,0.9286232434237243,0.7547571803564422,0
3004,1539,3030,49477,0.5079207920792079,16.470372836218374,424,1,0.2754913324914354,0.3897474146736609,0.6470540549059793,9,0.7421734042355439,0.6871096944002459,0.00057401166750215,0.6718258441136336,0.2806398319996245,0.6465828362741388,0.9579470786665832,0.3081280534896712,0.22414479884270067,0.3614041491722455,0,0,0,neutral,US,organisational,female,original,no,3,4,2,2,3,0,1,1,1,0,1,0.6405812192612608,0.5621734976258892,1
2774,91024,8524,36534,10.678554669169404,13.17015140591204,428,1,-0.04584565688157305,0.5163541626664959,0.08572352274818096,4,0.6864362435394149,0.018099372089526056,0.4721512138756111,0.649285750193407,0.15055853195558333,0.377566186755942,0.004324338594380639,0.7369416943123074,0.10315870729830756,0.7781005956544037,0,0,0,positive,China,organisational,unknown,original,no,1,1,3,0,1,1,1,1,1,0,1,0.11357482781001133,0.041131545314188556,1
1014,17027,8107,31668,2.1002837054397436,31.23076923076923,484,1,0.8691311494142775,0.010928398967748554,0.5404803824662254,8,0.43855653059922195,0.8043958015339439,0.265618039701236,0.8090433890318336,0.5037086542132719,0.4304151153593757,0.23285197731258067,0.07779012440695476,0.051974230028706714,0.8117762423489029,1,0,0,neutral,India,organisational,male,reply,no,0,4,1,4,1,1,0,0,2,2,1,0.4873789633613116,0.42020309506054776,1
2549,74229,242,4111,306.7314049586777,1.6127893291486857,302,1,-0.4213913657918935,0.7895506015797668,0.9094869361377274,9,0.23861378671097744,0.3037976968060919,0.336209012216395,0.9280542015957722,0.1035572314882437,0.8379853126516387,0.6759441160318042,0.9178855493954488,0.8208023833265343,0.16760244792226453,0,0,0,negative,China,individual,female,retweet,no,0,0,0,3,1,2,1,0,0,0,1,0.9307989594421395,0.7376938769677142,1
117,8921,1884,24686,4.735138004246284,210.991452991453,134,0,0.4523328393983199,0.2594877073758529,0.006506067880012734,8,0.679863074730574,0.11721155053034626,0.5986866376681214,0.3895300189033263,0.9107239789817014,0.6627851314178909,0.8535242298891719,0.47820254808588625,0.9455616193456404,0.5222440656769887,0,0,0,neutral,Brazil,individual,female,retweet,no,2,0,4,0,4,2,0,0,2,2,1,0.0,0.0,1
2434,50435,8015,7015,6.292576419213974,2.8820870994248153,141,1,0.4617216460891398,0.8165550240405164,0.16691221283779878,0,0.6083010686170992,0.1644889540561968,0.8743397751253548,0.42640289681547827,0.44248023794297386,0.023435273270588808,0.9935573092939326,0.7342851627226504,0.7725573194199471,0.8599377517301526,0,0,0,neutral,India,individual,male,retweet,no,2,4,1,0,3,1,0,1,2,0,0,0.11813160012895949,0.12475113591040224,0
1368,10310,9624,6856,1.0712801330008312,5.011695906432749,253,1,-0.5569984379816253,0.2656386663803172,0.8145615561026164,2,0.7263421948483364,0.9631343985084007,0.18165690583787764,0.9751389901638341,0.8729841457105889,0.20345758552181037,0.17326063693954263,0.7046615927537703,0.7590388411452068,0.6245266337335567,0,0,0,negative,China,individual,female,original,no,1,1,3,1,0,0,0,2,1,2,0,0.8568247580766923,0.6506122454063388,1
584,63965,6747,16490,9.4805098562324,28.236301369863014,47,1,0.8064472499418722,0.010788496262492231,0.8939071065774828,5,0.36579251850026206,0.7738304178508307,0.7682220236685471,0.6644248510365149,0.7092703836389636,0.286297938336593,0.3071438396898517,0.17825084912453115,0.4151792933297139,0.4809710692286845,1,0,0,positive,Russia,individual,male,reply,yes,0,4,1,1,1,2,2,2,2,2,1,0.8408434185709359,0.6809631346388036,1
395,96444,8494,35194,11.354367789027549,89.09873417721519,254,1,-0.017633599140793876,0.15483131819344675,0.7071606208682709,4,0.9869237605131903,0.2378719733364002,0.04890217743843739,0.8513510707056113,0.8572175628318546,0.365486701563029,0.8918520210413986,0.8800932759594772,0.6411809663481888,0.8980615712425501,0,0,0,negative,Brazil,individual,female,retweet,no,3,0,0,2,1,0,1,1,1,0,1,0.6331216076787709,0.49121907198836223,1
1088,69922,4330,14497,16.14826789838337,13.324448529411764,133,1,0.3577667337786048,0.985682902572168,0.9915601636398208,3,0.06700865542853285,0.9634662434629445,0.3267291659126095,0.2215695386037757,0.8839580892545653,0.576893723394609,0.03249991584702561,0.2327012941984602,0.6712155944242048,0.9664878999577199,0,0,0,negative,Russia,organisational,female,reply,no,4,4,1,0,2,0,0,2,2,1,1,0.9662155102685861,0.7697218127155866,1
2769,97799,7863,23194,12.437873585145619,8.376309136872518,289,0,-0.7082888822329909,0.31980124594798853,0.09021592958656932,1,0.07970161703621403,0.14011767066254355,0.21891268967985145,0.3170751909959547,0.05329349841238451,0.3665105963723867,0.7333218223056637,0.1905673213671838,0.25727901622210936,0.23527410413468608,0,0,0,neutral,India,individual,male,original,no,3,3,1,3,0,2,1,2,0,0,2,0.04857017673840571,0.14354652432992165,1
72,93948,3109,44104,30.218076551945963,612.5555555555555,207,0,-0.4843921660160615,0.10882390201274716,0.5456765158365603,3,0.916875847580615,0.7335272119014413,0.9155839836729552,0.3916052271952626,0.7252578478341637,0.82501191638993,0.4230519230220289,0.5206418583294661,0.7386795016760409,0.1827961366754688,0,0,0,positive,Other,individual,female,retweet,no,1,2,2,1,1,0,2,1,0,2,2,0.6020781315240855,0.365316703143051,1
274,82839,2186,5316,37.895242451967064,19.401459854014597,498,0,0.17221423587444562,0.11875880362575053,0.6849947226475862,4,0.6477064349190436,0.6567396268523469,0.17799790636584945,0.31693311276773417,0.22654769641727257,0.4738355788370424,0.6888180198785083,0.9845466810607241,0.1461169664240406,0.8648297692463599,0,1,0,positive,UK,individual,male,reply,no,4,3,4,2,0,2,1,2,2,1,1,0.7281986082691444,0.4394537279861041,1
2014,12242,1550,38130,7.898064516129033,18.932472691161866,100,1,-0.361945463253301,0.3103427140572238,0.7026447203690879,1,0.3263340681821044,0.8214767723855767,0.5786319181310116,0.8842470140905325,0.98929690561189,0.502178767052265,0.5249001218399821,0.3133945498554884,0.29345618651783656,0.24294949650563546,0,0,0,neutral,Brazil,individual,male,retweet,no,3,1,4,3,4,0,1,1,1,1,1,0.6631131581929255,0.5273994925941969,1
1344,8947,9984,4693,0.8961338141025641,3.4918154761904763,483,1,-0.0006141628580531577,0.037645041116763034,0.7934846153441827,9,0.7619527577006262,0.38169872067320587,0.16478316575523988,0.5115101958591982,0.7784029741259659,0.42738918514664315,0.6271118868404127,0.9644512039020959,0.5897083767626504,0.8478385890619872,0,0,0,positive,US,individual,male,retweet,no,3,2,2,1,2,0,2,1,1,0,0,0.8449454530893659,0.593685418851336,1
338,71466,646,41758,110.62848297213623,123.54437869822485,45,1,-0.2519896012534215,0.5114885881219537,0.9176260450993832,0,0.4527733878530399,0.4018354583107764,0.47348371527668,0.9536471062028054,0.0037650028032238936,0.31046635039251314,0.6666637102394958,0.4350911996285878,0.5395742567511098,0.30118704267849317,0,0,0,negative,UK,individual,male,original,yes,4,0,4,2,2,1,2,2,2,0,0,0.8515342689529883,0.7955228515721425,0
1390,61816,6144,29954,10.061197916666666,21.549640287769783,442,1,0.281107593288096,0.21374091548932017,0.36164144561711464,6,0.021121508807732114,0.6245670184427898,0.41339990136508087,0.32132244421512723,0.9274163218022033,0.7248001189847344,0.6312459447968033,0.8346757548137307,0.7045814680944393,0.019186645930273305,1,0,0,positive,Other,individual,unknown,retweet,no,2,4,0,4,1,1,0,1,0,2,1,0.3370080674414078,0.3752561015649248,1
3567,48785,4656,47901,10.477878006872853,13.428931875525652,69,0,-0.025709274438382224,0.5193106413968722,0.042963392807635836,6,0.6511036694199573,0.39820575696522165,0.04135719223384782,0.03724463026343228,0.29230590220117714,0.2295629866493677,0.6645629779470779,0.5299843497353158,0.5829137529219078,0.42193915871683285,0,0,0,positive,China,organisational,unknown,original,no,3,4,3,0,1,1,1,1,0,1,0,0.04956487603598374,0.0,0
607,507,8904,21652,0.05694070080862534,35.67051070840198,135,0,-0.9907801280536637,0.14076421869922018,0.3624419144809583,7,0.2431119370915229,0.04135089270221182,0.825867593700604,0.13806141968336028,0.41665359963644966,0.6894898143514939,0.5683479326356473,0.20526122246696554,0.04954345454880438,0.04036712119176622,0,0,0,positive,Russia,individual,female,original,no,1,4,3,2,3,0,0,2,1,1,1,0.3817240525031787,0.2895822366176437,1
166,66972,537,14178,124.71508379888269,85.40963855421687,279,1,0.299361675890768,0.42985722901749235,0.6716147633872349,9,0.11533511661006779,0.7297080318117405,0.7801127151166437,0.21707043261482495,0.6122855789278673,0.5297061496208644,0.7138953583613707,0.8799932408112163,0.9777029971245049,0.2079911752944117,0,0,0,negative,Brazil,bot,unknown,retweet,no,3,4,1,1,4,0,1,1,1,1,2,0.6697963603647441,0.45386351508305217,1
1568,27151,6572,43397,4.131314668289714,27.676658163265305,66,1,-0.15575688589963654,0.5979168584012445,0.21345608733364352,5,0.2252731824994042,0.6409460630551271,0.27785837206780517,0.6399697007836839,0.9163097940442185,0.10226323455658659,0.7760234732162268,0.07196624535796381,0.7634889576164178,0.47936176355543636,0,0,0,negative,US,organisational,unknown,reply,no,0,0,4,0,0,0,1,1,1,0,1,0.18021816529853,0.1458646524599864,0
2059,11618,234,14751,49.64957264957265,7.164157357940748,3,1,-0.3166033190195543,0.06199993833810802,0.8099729515587104,0,0.4761578811292485,0.42371281275598105,0.6139951368959531,0.1810878966944235,0.9273266232540607,0.017967246549988825,0.7879354187945043,0.6827544672152708,0.8804311974160082,0.03849531197587752,1,0,0,negative,US,bot,unknown,original,no,3,4,2,2,2,1,2,2,0,0,2,0.8358004666703236,0.7038988479465448,1
1325,74286,9696,425,7.661509900990099,0.32075471698113206,223,1,-0.8117064954335529,0.39874930925105856,0.21976445772283082,7,0.04985643128324024,0.3028295608801195,0.3626695808807784,0.3814985239551395,0.5634717627307392,0.16944362163817017,0.8535130987928965,0.830758461802699,0.8039281590724562,0.03321474317432105,0,0,0,neutral,Russia,organisational,male,original,no,3,1,3,3,3,0,1,2,2,0,0,0.18506476274844227,0.1823048856588444,0
729,16122,6539,3044,2.4655146046796146,4.175582990397805,0,1,-0.5592606188670171,0.3025238209896878,0.010063402380173336,1,0.8831523867795477,0.32072583832736834,0.7692271432799548,0.7953868241355146,0.31672449581144846,0.7610208856986331,0.316402420502774,0.8320254669275,0.21239369410995335,0.15514748125017874,0,0,0,positive,Brazil,individual,male,original,no,3,3,3,2,0,0,0,0,1,0,1,0.09111225649242914,0.05163034418143054,1
2849,7354,1374,11480,5.352256186317321,4.0294840294840295,289,0,-0.5524554168382931,0.24035981648863403,0.5080807742235793,2,0.5599180165693619,0.7410286237117966,0.6924844562828575,0.12475901512805254,0.2791899417056073,0.38459756227189035,0.7457734308443524,0.6552991160786755,0.9327087551531598,0.46275352529328906,0,0,0,negative,Other,organisational,unknown,retweet,no,1,4,4,3,1,1,2,2,0,1,1,0.4053431942415755,0.43954635132021086,1
2044,30979,1909,43874,16.227867993713986,21.464774951076322,108,1,0.870738998809458,0.6045346260844965,0.72646157140362,7,0.2929961801154157,0.7291608789795427,0.09046698111996188,0.08048013830124467,0.3643970987784789,0.8048765095890777,0.9466612912703294,0.25099739553653777,0.9840836976364151,0.97401694715645,0,0,0,neutral,Russia,individual,unknown,reply,no,3,1,1,3,0,0,1,2,1,0,2,0.6568455561835588,0.527206439883014,1
102,86436,9107,38997,9.491160645657187,382.3235294117647,264,1,-0.13497405050690636,0.5885419857654073,0.349655340536834,3,0.687004848088683,0.8189184203412501,0.8441881653698631,0.539970229711396,0.18051368353901087,0.5019058152709047,0.3674680789351492,0.5316667476892617,0.07867221049712303,0.09341433302833302,0,0,0,positive,Other,individual,female,reply,no,1,2,0,2,4,1,2,1,0,1,1,0.49753562031791065,0.12347882142710112,1
3497,79376,7218,1239,10.996952064283736,0.3543036888761796,62,1,-0.9158683055696599,0.6306998066776935,0.7488957995367868,4,0.8042364969799413,0.762180428236109,0.17942610509504198,0.6980690193138464,0.6698330183200959,0.032746628324165084,0.777641115731628,0.6295363155163827,0.15843520915546172,0.6219602931069246,0,0,0,neutral,US,individual,male,reply,no,1,1,2,3,3,0,2,0,1,2,0,0.6960181641403095,0.6592857859436481,1
1416,52774,80,6566,659.675,4.637005649717514,459,1,-0.7223666355133582,0.15888267043252136,0.4384043341210082,8,0.6139246279834802,0.7579442021060652,0.1741097024653937,0.9109531882940741,0.5278020512062873,0.8460983748023947,0.2914627778920882,0.8896943531051867,0.9902938790959279,0.49707322757152594,1,0,0,negative,Russia,individual,female,retweet,yes,3,2,0,2,4,0,2,1,2,0,1,0.4275443601218745,0.33818799263753274,1
779,5037,2083,19775,2.4181469035045606,25.385109114249037,265,0,-0.8419346485341759,0.28570924486232774,0.17171461730673543,6,0.20249468191052356,0.2517732340554316,0.7337468748195516,0.6619766729632197,0.7734647002698,0.9362634356333166,0.17556926544131657,0.15966802069429487,0.2934646181484145,0.060155268412052876,1,0,0,neutral,US,individual,unknown,original,no,3,2,0,2,0,2,2,0,0,2,1,0.14874462245098702,0.15205537999071328,1
214,28633,1690,36981,16.942603550295857,172.80841121495328,137,0,0.1777387804144226,0.20967877799507872,0.09055839379895492,9,0.11028842014644369,0.10161255459876384,0.18325106139076197,0.9461788777782679,0.09411131688943264,0.07421520230828627,0.44642689213455744,0.46491941566870265,0.8198026720807312,0.034141881588066636,1,0,0,positive,Russia,organisational,male,retweet,yes,3,4,3,4,3,0,1,0,1,0,1,0.08727357225521097,0.10089992763197966,1
1112,24495,756,3006,32.40079365079365,2.7032374100719423,433,1,-0.6267570168663466,0.5405036049978419,0.7105871649073474,6,0.8598996970333866,0.7617522660360172,0.12239695354142854,0.24452604294867297,0.39990582434016786,0.20835066811861436,0.8065321591132667,0.33313593732721825,0.07414306995157793,0.2218361008740779,1,0,0,neutral,Other,individual,male,reply,no,3,3,0,4,4,0,2,0,2,0,0,0.5918183297152171,0.6315043557528114,1
1577,64550,2670,7025,24.176029962546817,4.454660748256183,43,1,-0.00288471943644808,0.4610656892096163,0.3857147876028778,0,0.2346874135517405,0.0986180196557529,0.335582827228481,0.3418212683351727,0.2398628682008913,0.7155529202644326,0.3071225196559517,0.42771237958911923,0.7324409264040217,0.6847507769159877,0,1,0,positive,China,individual,unknown,retweet,no,1,3,2,4,3,1,0,0,0,1,1,0.37646202065577544,0.37126922185234135,0
2449,81384,3751,19423,21.69661423620368,7.930992241731319,373,1,-0.2598758742600489,0.33029373759275005,0.9127737679237703,0,0.02008243067749771,0.9821114052949799,0.8387124808031767,0.8393096784423265,0.535186206259405,0.9971755425613886,0.29493936821753064,0.18304932912966587,0.7013949988240271,0.9623883093786927,0,0,0,positive,Russia,individual,male,reply,no,1,3,3,0,2,0,2,2,2,0,1,0.8639722052727733,0.749385269779393,1
2636,36483,8659,39326,4.21330407668322,14.918816388467375,431,0,0.6077527542883987,0.7860148088684331,0.5402550585739497,7,0.6429021081542521,0.8750892674500069,0.1768087582325213,0.8110538204392835,0.4682439836786131,0.8763037238169338,0.27767503517299075,0.21743088545572153,0.937644570162323,0.5560777372531287,0,0,0,positive,UK,individual,male,retweet,no,3,0,2,1,0,0,2,1,0,0,0,0.5739419698713187,0.47447429309557815,1
2937,73373,5261,25174,13.94658810112146,8.571331290432415,470,1,-0.35902072546927544,0.0939737444083828,0.3484324182207026,9,0.1528853298643129,0.5334616019211872,0.33907299311782013,0.6648903591701906,0.449565451189029,0.09894786099419428,0.21812098472247143,0.7698489385131293,0.728716736746025,0.04577228248062204,0,0,0,neutral,Russia,individual,unknown,retweet,yes,1,2,1,3,0,0,2,0,1,0,1,0.3234533662580392,0.29120970360688914,0
3118,34069,6852,26663,4.972124927028605,8.55131494547787,261,0,-0.08346903520638338,0.9748966887556422,0.3489909269897231,0,0.9909698197645752,0.3521835651021614,0.28625395057725644,0.5060243058781912,0.31565363194394247,0.6072370942799142,0.6111109928205504,0.4783763335706135,0.04139962044145473,0.2579754957712981,1,0,1,negative,UK,individual,female,reply,no,0,1,0,0,1,2,2,0,1,0,2,0.35092628512405916,0.23912088655190103,1
1696,7370,1494,33952,4.933065595716198,20.0188679245283,215,0,0.4425710971956516,0.11654407781531873,0.13143786445264916,9,0.8697308317394119,0.526843035947429,0.35606086471988596,0.017711392867149067,0.7268455744741269,0.6652037015151241,0.243336885204114,0.5141472097275793,0.45045278142707557,0.942322280227045,0,0,0,positive,India,individual,male,original,no,2,4,3,3,1,0,0,1,1,2,0,0.12116814777610699,0.22633520716708955,0
3535,71947,5740,27326,12.53432055749129,7.73012729844413,120,0,-0.13329758613872134,0.7730708125683694,0.5937891535891566,1,0.6084457260012177,0.7343018331033707,0.7142717943576957,0.280443957403799,0.4815677042617569,0.6308320879207611,0.9349028220693844,0.8974781070164425,0.3478906143882674,0.012520537883603966,0,0,0,positive,UK,organisational,female,original,yes,4,2,3,2,4,2,2,0,2,0,2,0.5779281040800125,0.4587309358286834,1
592,39133,9211,31139,4.248507219628705,52.59966216216216,151,1,0.5864310720263781,0.36823018916083183,0.5821671354103222,3,0.8338656426085435,0.7563299785606145,0.40546558098438823,0.15833750553955073,0.20224377981319286,0.5680602646117217,0.34593104673754815,0.2399796236265972,0.5707263214494607,0.6022516472210407,0,0,0,negative,US,individual,unknown,original,no,2,3,2,1,1,1,2,0,0,2,1,0.6131551095839259,0.5092260286935967,1
1334,96035,8055,47198,11.922408441961515,35.3808095952024,212,1,0.32336871247332977,0.8652622291318056,0.7999936919364935,8,0.4705357007686962,0.07366599864991763,0.7595766813408428,0.051174816748797425,0.5474474728997933,0.2922038985417139,0.5423987569753451,0.3292715545588386,0.42832255101446093,0.17891791283193614,0,0,0,neutral,India,individual,female,original,yes,2,0,3,2,3,1,0,0,0,1,1,0.7885066834280705,0.6652245471707822,1
1110,95761,901,8102,106.28301886792453,7.299099099099099,233,1,-0.17894177210656803,0.07416994878416205,0.20119696246707608,6,0.7884862444624352,0.8048540948948172,0.6404031382483674,0.7760797192442761,0.5966721560393939,0.6685061670661111,0.4091704621408523,0.3086163735696874,0.2808431506196739,0.0662111019778101,0,0,0,negative,Brazil,individual,female,reply,no,4,2,4,0,1,1,0,0,0,0,2,0.16638642794354302,0.17254246308934282,1
2140,692,672,46637,1.0297619047619047,21.792990654205607,350,0,0.007963851372725372,0.3747217101923378,0.2907896424758274,6,0.6465335523971512,0.6414970817051555,0.36109918210891734,0.13131210275376193,0.02137967726533241,0.7284512659615379,0.962715734090869,0.6592381425590279,0.6610448726855909,0.25443623649526625,0,0,0,neutral,Other,individual,unknown,original,no,3,3,2,0,3,2,0,2,1,2,0,0.35856886560716883,0.2857954179389459,1
2721,28926,8630,7116,3.351796060254925,2.615214994487321,110,0,0.9344069116843869,0.3354434065002363,0.09723796909558169,9,0.028644647969655934,0.040579613905202816,0.43224078160723056,0.3574128927821981,0.20377866084851348,0.5757662006558832,0.4240115034111325,0.5624507184870884,0.3111359386221956,0.9369883635676861,1,0,0,neutral,Russia,individual,female,retweet,no,2,0,2,3,0,1,2,2,0,1,1,0.0744325602791509,0.11192238751183464,1
714,99782,444,12937,224.73423423423424,18.11904761904762,441,0,0.3232229930167847,0.9931570382255354,0.29534220226890673,6,0.9487576675528424,0.31316120581379026,0.7036227120585031,0.977456877464428,0.24240391012728235,0.4971555264847729,0.5636944482280372,0.47154462238846917,0.850657327284929,0.7617591302701852,0,0,0,negative,UK,bot,male,original,no,3,0,1,2,0,1,0,0,0,2,2,0.37126671678606,0.22580344369163535,1
936,73984,9157,30161,8.07950202031233,32.223290598290596,360,1,0.8099904519446497,0.9855489948896256,0.4281021157544007,4,0.8609195781966871,0.5106413686943159,0.5347554131782302,0.4091534253739858,0.2480751621631314,0.21903054850374482,0.7634232599890378,0.6679843385647428,0.3229937875623843,0.17122003424211485,0,0,0,neutral,Brazil,individual,male,retweet,yes,3,1,4,4,1,2,1,2,2,1,1,0.28190620053043447,0.3191465687273332,0
1952,43390,8655,4383,5.0132871172732525,2.245389344262295,319,0,-0.6424829930578713,0.189803958666388,0.9640284059539838,0,0.9534073905932219,0.18845149220547497,0.8683401614273868,0.14150638922059267,0.2388458703600308,0.544724032999011,0.17129653721755145,0.4839186434705045,0.5153342643709079,0.06570297084175813,0,0,0,positive,Russia,individual,unknown,retweet,no,0,4,0,4,2,1,0,2,1,0,0,1.0,0.7600249664811628,0
242,49593,2198,20320,22.562784349408552,83.96694214876032,221,1,-0.03352768750969615,0.6299469606983389,0.6530660028749133,4,0.7313659345608157,0.15524052887455475,0.9331834184767672,0.6897623764510137,0.2716411715669158,0.12825046653576655,0.03264180255866722,0.8159573563567335,0.8260217112977478,0.4931460929125594,0,0,0,negative,China,individual,male,original,no,1,0,1,1,3,1,1,0,2,0,0,0.6385122756366747,0.4900791318953067,1
2044,75609,2287,4507,33.06034105815479,2.204990215264188,439,0,0.8173233396901012,0.5355194199109402,0.7828739297791955,7,0.4120609216616221,0.014281164597328755,0.7177073260383426,0.8099417079890419,0.2627272262548277,0.07271599148777763,0.45491991528671316,0.41024312716832956,0.8228892028960005,0.052661062963020644,1,0,0,negative,UK,organisational,unknown,retweet,no,4,1,0,0,0,0,2,2,0,2,0,0.7995093651516292,0.6657523662395989,1
2,5209,4008,14735,1.2996506986027945,7367.5,225,0,-0.35477587711716474,0.15437349124073874,0.3255098852204902,6,0.20698522328628222,0.9115506334512585,0.9892071198222792,0.27915069707216655,0.8840688373236057,0.7778511956910956,0.550641067963404,0.8906076099873114,0.586092157123241,0.40405966533117166,0,0,0,negative,Brazil,individual,unknown,original,no,4,4,1,4,2,1,1,1,2,2,1,0.32748493080509783,0.23855336174843794,1
2273,6533,9104,29713,0.7175966608084359,13.07215134183898,209,0,0.9353283962928416,0.16777970610442305,0.14451281280809647,6,0.17999634756586902,0.056107955030187284,0.596536787419335,0.8093510083338185,0.31964787224495517,0.6762726322920185,0.2870610387019038,0.11963003356064317,0.3799208287843846,0.8002512725895707,0,0,0,negative,Brazil,individual,male,retweet,yes,4,3,0,3,4,1,0,0,1,0,0,0.08644789576365661,0.13353934182573407,0
2849,86597,496,16519,174.59072580645162,5.798174798174798,395,0,-0.8058450190526851,0.9892517284795547,0.2567199419133298,1,0.14491624838777162,0.366011421464029,0.039830790310707465,0.27152107873285036,0.34976271436624495,0.6490322100183676,0.4625046658357518,0.09394808174980929,0.5579394864459907,0.5006634948172315,0,0,0,positive,Russia,organisational,female,reply,no,1,2,4,1,1,1,1,1,2,1,0,0.22915591431556404,0.19441882789864137,0
1769,7211,1463,2025,4.928913192071087,1.1447145279819106,418,1,0.8053423405500737,0.4527299936209327,0.2564676909993211,0,0.22060964264151772,0.20577163727148995,0.5048520561271634,0.6931118381459702,0.26617726258315433,0.9281277245887563,0.6151604558348351,0.6557015156142245,0.8496835504322058,0.8968407090705202,1,0,0,neutral,Brazil,individual,male,original,yes,4,3,3,4,2,0,1,0,1,0,1,0.2727396551929604,0.18936946146190656,0
1950,9927,6828,19919,1.4538664323374342,10.214871794871796,70,1,-0.10957575586828261,0.1258012920000735,0.5831153282934272,3,0.5506360133473953,0.7410331022073613,0.2300092793858589,0.12480361954346542,0.9675743595425579,0.380772716271079,0.9732729573060053,0.3897058685347642,0.21878121844750897,0.7912573421874602,0,0,0,positive,US,bot,female,original,yes,2,2,0,2,1,1,0,0,2,2,1,0.5530072108720798,0.4690646263904419,1
2637,77463,4253,37622,18.213731483658595,14.26697004171407,488,1,-0.8525116697176787,0.21479003873925429,0.3414711324550287,7,0.683745063287841,0.7071846574815344,0.33371318038430864,0.42782294876863125,0.5354908002350419,0.3997320215077447,0.6017771558011328,0.45571435721071907,0.12248510806139912,0.5552685937881412,0,0,0,negative,UK,individual,male,retweet,yes,4,3,2,4,2,1,2,2,2,0,1,0.25400422309940146,0.2787164578138494,0
2164,24594,493,38135,49.886409736308316,17.6224584103512,359,0,0.7590431851721748,0.26834806724854965,0.8573988643332788,0,0.3140565610162682,0.8062224119619811,0.490070052148203,0.5204939451655561,0.6105461142075163,0.4137469045732455,0.44885729635414184,0.6960186440944005,0.5820322228842456,0.7904041401827597,0,0,1,positive,US,organisational,female,reply,no,0,0,2,3,1,0,0,0,1,1,0,0.9492034527263332,0.63690775991565,1
918,74852,5065,35658,14.778282329713722,38.84313725490196,88,0,-0.4961195751817731,0.5109172633186193,0.988544519236498,1,0.5487469695078635,0.6168083012449848,0.2950508044108314,0.7252835773491391,0.7354872620631027,0.4652830906765194,0.022528493962539087,0.21453938307087506,0.5740429718866096,0.09486661156785114,0,0,0,neutral,UK,individual,female,reply,no,3,0,0,4,2,2,2,0,1,1,0,0.9969043324700604,0.7431016133273078,1
3175,77713,5430,19141,14.311786372007367,6.028661417322835,261,1,-0.9554997490095496,0.3355481295063093,0.34329840526344846,6,0.3412526594538502,0.591653160333335,0.30962163876517,0.650031189877552,0.33371406878937315,0.5128429892060336,0.31058323192905146,0.04392797676576854,0.29314822889198244,0.20136169941986348,1,0,0,negative,UK,individual,unknown,retweet,no,3,4,0,1,3,0,1,0,1,1,0,0.43988141909413664,0.2565663232912079,1
2242,76382,1426,29696,53.56381486676017,13.245316681534344,448,1,-0.7283857888616154,0.45501178588992097,0.7050602736870107,4,0.6965099736739959,0.4071107154718845,0.4020163364101822,0.8533428000131571,0.9687804297648188,0.778017432090168,0.3584859636646218,0.4388892060165993,0.43446080794851294,0.7004204743375059,0,1,0,positive,Brazil,individual,female,retweet,no,0,3,3,4,4,1,2,1,2,0,1,0.7601010955485341,0.614696559580293,1
3238,7933,9884,3773,0.8026102792391744,1.1652254478072885,365,1,0.3182294837995232,0.16649955110136272,0.6574865819203688,5,0.9884862203202511,0.6363587001088682,0.2864573477563108,0.1842910679115869,0.15232617257433756,0.21770331025868572,0.47694456964979715,0.894725345489034,0.08852847134447162,0.005719971994782247,0,0,1,positive,India,individual,male,original,no,1,1,4,0,4,1,0,0,0,1,0,0.6770216309777607,0.5081919828203459,1
2919,40696,1793,24956,22.697155605131066,8.549503254539225,463,1,0.9556229782763896,0.3267286905875062,0.19446248773228147,7,0.6890169683828835,0.11520558496675304,0.1695009951812475,0.6612465489415958,0.4578146004943443,0.43408443862947277,0.7821710627701225,0.4507378783641378,0.13076027031635973,0.004679255640553048,0,0,0,neutral,Russia,individual,unknown,original,no,1,3,2,3,3,2,1,2,2,0,0,0.2785679544299572,0.237592731535671,0
90,65449,2723,15819,24.035622475211163,175.76666666666668,187,1,-0.7770757208329664,0.07031659271775403,0.918008594820634,8,0.05903057683765334,0.6845128492021847,0.7655602625713122,0.1277501023196851,0.14543926235243354,0.5051273668765754,0.7758873761787207,0.5719643403992213,0.8283318496387116,0.3803414368578536,1,0,0,neutral,Other,bot,female,original,no,4,3,4,0,3,0,0,0,2,2,2,0.9276679339959892,0.6661937614676251,1
